Velowerft GmbH ,Zürichstrasse 100 Affoltern am Albis 8910 Switzerland,,044-761.45.27,info@velowerft.ch,
Schmidli Bruno - Velos Motos ,Landstrasse 33 Andelfingen 8450 Switzerland,www.schmidli-motos.ch,052-317.32.42,schmidli-motos@swissonline.ch,
Alexander's Bikeshop - Inh.Alexander Erni ,Hauptstrasse 22 Augst 4302 Switzerland,www.alexanders-bikeshop.ch,061-811.81.01,info@alexanders-bikeshop.ch,
Rechsteiner Peter - Bike Trend ,Edikerstrasse 3 Dürnten 8635 Switzerland,www.biketrend.ch,055-240.82.31,info@biketrend.ch,
Sarci Sport SA ,Zona Solario Olivone 6718 Switzerland,www.sarcisport.ch,091-872.14.50,info@sarcisport.ch,
BIKE MIKE FAHRRADSCHEUNE ,MARTIN-LUTHERSTR. 5 HILDBURGHAUSEN 98646 Germany,www.bike-mike-sports.de,03685/708884,info@bike-mike-sports.de,
RADSPORT AMBERG INH. DIETER AMBERG,SCHMALENBUCHE 37 NEUHAUS 98724 Germany,,03679/720694,,
RADHAUS AM DOM GBR. ,ANDREASSTR. 28 ERFURT 99084 Germany,,0361/6020640,info@radhaus-erfurt.de,
STADTILMER 2-RADHAUS INH. VIOLA ANDERLE,STRA STADTILM 99326 Germany,,03629/4287,stadtilmer-2-radhaus@t-online.de,
BIKEPOINT RHOEN ,TORWIESEN 1 NORDHEIM/RHÖN 97647 Germany,www.bikepoint-rhoen.de,09779/8580011,info@bikepointrhoen.de,
RADHAUS SCHLITZ INH. MICHAEL KRAH,LINDENSTR. 5 SCHLITZ 36110 Germany,www.radhaus-schlitz.de,06642/9188111,radhaus-schlitz@web.de,
BIKE-SCHMIEDE BIESENRODE ,RAMMELBURGER WEG 5B BIESENRODE 06343 Germany,,03478/2289827,info@bs-biesenrode.de,
SEYFARTH INH. HEIKO SEYFARTH,CARL-GAREIS-STR. 21 A RUHLA 99842 Germany,,036929/86265,seyfarthheiko@aol.com,
RADSPORTHAUS SCHLITZ ,LINDENSTR. 5 SCHLITZ 36110 Germany,www.radhaus-schlitz.de,066429188111,,
KERN MATTHIAS ,BREITSCHEIDSTR. 94 RUDOLSTADT 7407 Germany,,03672/353088,,
GERMANIA SPORTWELT GMBH ,DR.-THEODOR-NEUBAUER-STR. 10 OBERHOF 98559 Germany,,036847/500920,info@germania.de,
KIRSCHT FAHRRAD EXCLUSIV ,AM BAHNHOF 3 GROSS-SCHWABHAUSEN 99441 Germany,,036454/51323,,
LINDNER & CO. FÖRSTER & MENDE GBR,HAUPTSTR. 20 RUDISLEBEN 99334 Germany,,03628/604911,,
RAD- UND SKI-SHOP ,BAHNHOFSTR. 40A FLOH-SELIGENTHAL 98593 Germany,,03683/466250,info@rad-ski-shop.de,
FAHRRAD FÄHLING INH. PETRA SCHALBE,MÖNCHELSSTR. 33 GOTHA 99867 Germany,,03621/738664,fahrradfaehling@aol.com,
HEPTNER ZFG ,MEININGER STR. 3 RÖMHILD 98630 Germany,,036948/21808,heptner29@gmail.com,
RADWERK HIRSCH & MÄNZ GBR,STEINGRUBE 2A WERNIGERODE 38855 Germany,www.radwerk-wernigerode.de,03943/6268444,mail@radwerk-wernigerode.de,
DIAKO FAHRRADLADEN ,MARKT 18 EISENACH 99817 Germany,www.cycle-service-eisenach.com/about/,03691/7452625,,
SCHNEIDER BERND RAD-SCHNEIDER-SPORT,MAGNUS-POSER-STR. 20 ZELLA-MEHLIS 98544 Germany,,03682/483453,sport-schneider-z-m@t-online.de,
BACHUS-BIKE ,STEIGERSTR. 1 ERFURT 99096 Germany,,0361/24018003,christianbach@bachus-bike.de,
HARZBIKEHAUS INH. MATTHIAS GUNKEL,WASSERSTR. 22 ELBINGERODE/HARZ 38875 Germany,www.harzbikehaus.de,039454/48479,harzbikehaus@aol.de,
FAHRRAD-MEYER ,HEILIGENSTÄDTER STR. 47 LEINFELDE-WORBIS 37327 Germany,,03605/5459360,,
ZWEIRADGESCHÄFT ,KARL-LIEBKNECHT-STR. 2 ILMENAU 98693 Germany,www.der-bikeshop.de,03677/893402,info@der-bikeshop.de,
FÖRSTER RONNY FAHRRAD- & ZUBEHÖRHANDEL,AN DER ASCHERHÜTTE 8 KAHLA 7768 Germany,www.saalerad.de,036424/781849,rf-fahrraeder@web.de,
VESPER-BIKES ,BERLINER STR. 37 BAD WILDUNGEN 34537 Germany,www.vesper-bikes.de,05621/9644196,info@vesper-bikes.de,
BIKEMAX KASSEL ,HEILIGENRÖDER STR. 19 KASSEL 34123 Germany,www.boc24.de,0561/9538511,,
B.O.C. – BIKE & OUTDOOR COMPANY ,HANNOVERSCHE STR. 43 GÖTTINGEN 37075 Germany,www.boc24.de,0551/3890900,,
BIKE STORE INH. SCHART & SZESCHEK,BAHNHOFSPLATZ 2-8 BAD HARZBURG 38667 Germany,,05322/784190,matthiasschart@yahoo.de,
EYRING HOLGER FAHRRADFACHHANDEL,SCHILLERSTR. 18 TIEFENORT 36469 Germany,,03695/824717,,
RADSPORTHAUS RHÖN INH. MICHAEL KRAH,HANS-GUTMANN-STR. 5 GERSFELD 36129 Germany,www.radsporthaus-rhoen.de,06654/7595,info@radsporthaus.com,
MOUNTAINBIKE-STATION ,HINTERM GEHEGE 6-8 BROTTERODE 98599 Germany,,036840/31080,mountainbikestation@t-online.de,
LANGENBERG FAHRRADMAN. ,FRANKFURTER STR. 9 EDERMÜNDE 34295 Germany,www.langenberg-manufaktur.de,05665/800905,info@langenberg.bike,
FAHRRADGARAGE GLEICHEN INH. MASSAO WOLF,HAIDWEG 13 GLEICHEN 37130 Germany,www.fahrradgarage-gleichen.de,05508/979365,info@fahrradgarage-gleichen.de,
IHR FAHRRAD RIESE INH. K.-H.MERX & T.MÄDER,NORDHAUSERSTR. 73 ERFURT 99091 Germany,,0361/7462077,info@fahrrad-riese.de,
FAHRRAD-CENTER-LANGE INH. DIETER LANGE,PAUL-SCHÄFER-STR. 99 ERFURT 99086 Germany,,0361/6024562,info@fahrrad-lange.de,
KIRSCHT FAHRRAD EXCLUSIV ,LÖBDERGRABEN 8 JENA 7743 Germany,,036414/41539,,
ZWEIRADHAUS SCHELTER INH. INGO SCHELTER,LINDENAUSTR. 2 OHRDRUF 99885 Germany,,03624/402211,,
RADSPORT ERDMANN ,ROBERT-BOSCH-STR. 5 HEILIGENSTADT 37308 Germany,,03606/658042,,
BIKEACADEMY WERRA-MEISSNER ,SOODENER STR. 9 ESCHEWEGE 37269 Germany,,05651/333 69 96,info@bikeacademy-werra-meissner.de,
ZWEIRADSHOP KALLE FEIG INH. KARL-HEINZ FEIG,ROLLBERG 10 OSTERODE 37520 Germany,,05522/312835,KalleFeig@yahoo.de,
FAHRRAD-GIGANT INH. UWE RÖDER,MAXIM-GORKI-STR. 16 ELXLEBEN 99189 Germany,,036201/7353,,
HARZBIKEHAUS INH. MATTHIAS GUNKEL,BENZINGERÖDER CHAUSSEE 39A WERNIGERODE 38855 Germany,www.harzbikehaus.de,039454/48479,harzbikehaus@aol.de,
BIKEPROFI ,JAKOBSTR. 1 WEIMAR 99423 Germany,,03643/4911669,bikeprofi-weimar@gmx.de,
GERMANIA SPORTWELT GMBH ,WILHELMSTR. 1 UNTERSCHÖNAU 98587 Germany,,036847/500920,info@germania.de,
GREEN HUB .,"C/ Beatriz Galindo, 7 San Sebastian de los Reyes 28702  España",www.greenhub.es,91 241 14 32,sanse@greenhub.es,
BICICLON ,"AQUITANIA, 48 LOCAL 5 MADRID 28032 España",www.biciclon.com,917759168,biciclon@biciclon.com,
BICICLETAS FELIX PEREZ .,"TIERNO GALVAN, 3 SAN FERNANDO DE HENARES (MADRID) 28830 ESPAÑA",.,916692673,bicicletasfelixperez@yahoo.es ,
BICICLETAS GALLEGO ,"CARRETERA DE LA ADRADA, 19 SOTILLO DE ADRADA(AVILA) 05420 España",,918668182,,
CICLOBOXES ,"C/ RIOS ROSAS, 7 MADRID 28003 MADRID",www.cicloboxes.es,913990141,clientes@cicloboxes.es,
BICICLETAS JM ,"C/ POZO DEL AMOR, 16 VILLACAÑAS 45860 TOLEDO",www.facebook.com/pages/Bicicletas-JM/183134581830917,925560343,bicicletasjm@gmail.com,
DEPORTES CEDENA .,"POLVORANCA, 9 FUENLABRADA (MADRID) 28945 España",.,916977756,bicicletascedena@hotmail.com ,
ALL MOUNTAIN ,"C/. AGUADO, 93 LOCAL 2 VALDEMORO 28341 ESPAÑA",,918094548,karmen@allmountainbike.es,
M.S.D. Guadalajara .,"AVDA. DEL EJERCITO, 17 GUADALAJARA 19003 ESPAÑA",www.merida.com,949234168,guadalajara@meridaswe.com,
CARRIL BICI M&M ,"CARLOS I, NAVE 25 LOCAL 1 YUNCOS 45210 TOLEDO",,925525053,carrilbicimm@gmail.com,
MASBIKES ,"MARIA CRISTINA,23 PARLA 28982 ESPAÑA",WWW.MASBIKES.COM,916050440,pabloan@hotmail.es,
JADYBIKE ,"CALLE JOAQUIN MARIA LOPEZ, 25 MADRID 28015 ESPAÑA",www.jadybike.com,915441714,jayuste@hotmail.com,
MI BICIO ,"VIRGEN DEL LLUC,24 MADRID 28027 ESPAÑA",,637244483,mibiciojose@gmail.com,
DI VICO BIKES ,"CAPELLANIA, 25 LOCAL 7 MORALZARZAL 28411 MADRID",,918420323,tienda@divicobikes.com,
ADRENALINA SHOP ,"VITORIA, 2 FUENLABRADA 28941 ESPAÑA",www.adrenalinashop.es,914920717,tiendadrenalinashop@gmail.com,
BICICLETAS CORCOBA ,"C/ DAMASO ALONSO, 26 ALCALA DE HENARES 28806 ESPAÑA",,627546090,corcoba_g@hotmail.com,
BICICLETAS RODRIGUEZ MAGRO .,"ANDRES SABORIT,1 ALCALÁ DE HENARES - MADRID 28806 ESPAÑA",.,918827780,bicicletasrodriguezmagro@yahoo.es,
Que BICIO .,C/ CRUCES  Nº 24-22 FUENSALIDA - TOLEDO 45510 ESPAÑA,.,925784833,Quebicio@hotmail.com,
MOTO BRUJO .,"CARRETERA DE SEGOVIA, Nº 28 CANTALEJO - SEGOVIA 40320 ESPAÑA",.,921 521 236,rober14s@yahoo.es,
MQM ALL ROADS .,"C/ LOS SAUCES, 2 DAGANZO (MADRID) 28814 ESPAÑA",www.mqmallroads.com,918841742,motoquadmotor@yahoo.es,
"BICICLETAS MARTI, S.L. ","GENERAL CASTEJON, 7 ALCORCON (MADRID) 28924 España",,9161093322,bicicletasmarti@gmail.com,
CICLOS ARNELAS ,"Rio Duero, 24 COLMENAR VIEJO 28770 España",,918457301,,
BICICLETAS MELERO .,"CLAVEL, 2 SEGOVIA 40001 España",.,921443467,bicicletasmelero@wanadoo.es ,
K BIKES - JUAN CARLOS I .,CALLE ALCALA 610 MADRID 28022 ESPAÑA,www.k-bike.es,9174226257,tiendaifema@k-bike.es,
MEJOR BIKE .,"AVENIDA DE LA AVIACION, 101 MADRID 28044 ESPAÑA",www.mejorbike.es,912594999,info@mejorbike.es,
K BIKES - CASA CAMPO .,"AVD. VALLADOLID, 27 MADRID 28008 ESPAÑA",www.k-bike.es,917588293,tiendacasacampo@k-bike.es,
ADREDALINA BIKE ,"AV.  PABLO IGLESIAS, 78 LOCAL RIVAS-VACIAMADRID 28522 MADRID (ESPAÑA)",,916702522,openstudio@movistar.es,
CENTRO BIKE ,"JESUS LARA, 11 TORRELODONES-COLONIA 28250 MADRID",,918592347,centrobike@hotmail.com,
APEDALES ,"PZA. J.LUIS LOPEZ ARANGUREN, 1 LEGANES 28914 ESPAÑA",,630239936,jcgarciamartos@hotmail.com,
BIKE VALDEIGLESIAS ,"PZA. DE LA CORREDERA, 2 SAN MARTIN DE VALDEIGLESIAS 28680 MADRID",www.bikevaldeiglesias.es,666426876//647639973,gallegobravo@yahoo.es,
M.S.D CASTELLANA ,"C/ CAPITAN HAYA, 3 MADRID 28020 ESPAÑA",,91 770 73 40 - 617 04 25 32,mbmc@mbmc.es,
M.S.D AVILA .,AVENIDA DE MADRID Nº 7 BAJO AVILA 05001 ESPAÑA,www.merida.com,920253221,avila@meridaswe.com,
BICICLETAS MAROTO JOSE ANTONIO MAROTO CUENCA,"C/ ARRABAL DE SAN LAZARO, 6 OCAÑA (TOLEDO) 45300 TOLEDO (ESPAÑA)",,925130012,gustavo@bicicletasmaroto.com,
"CICLOS OTERO, S.L. ","SEGOVIA, 20 MADRID 28005 España",www.oterociclos.es,915415714,otero@oterociclos.es,
CROSS CHICKEN ,"C/ VARSOVIA, 16 POL.EUROPOLIS LAS ROZAS (MADRID) 28232 ESPAÑA",,917526603,,
"CICLOS CORREDOR, S.L. .","PLAZA MARIANA PINEDA, Nº 2 MADRID 28038 ESPAÑA",www.cicloscorredor.net ,914771803,cicloscorredor@hotmail.com ,
CICLOS DEL OLMO .,"CONCEJAL FCO.J.J.MARTIN, 152 L MADRID 28047 España",.,914634352,ciclosdelolmo@yahoo.es ,
"CICLOS DELICIAS, S.L. .","PASEO DE LAS DELICIAS, 65  MADRID 28045 España",www.ciclosdelicias.com ,915307787,ciclosdelicias@ciclosdelicias.com ,
BICICLETAS CHOUSA ,"CIRILO PALOMO, 2 POZUELO ALARCON (MADRID) 28223 España",www.bicicletaschousa.com,917155117,luis@bicicletaschousa.com,
Kesport Kovanen ,Keskuskatu 18 Pieksämäki 76100 Finland,,0207-401 150,,
Polkupyörä Etappi ,Selännekatu 47 Mikkeli 50100 Finland,,015-162 257,,
BOUTICYCLE ,16 RUE RAMOND CLERMONT FERRAND 63000 FRANCE,,04 73 43 84 52,boyer.cycles@wanadoo.fr,
Steve Diamond Cycles  ,Unit 5 Adam Pervis Gallashiels  TD1 1PW United Kingdom,,01896 758410 ,,
Whinlatter Bikes ,82 Main Street Keswick CA12 5DX United Kingdom,,01768 773940,,
Ace Bike Co ,101 North High Street Musselburgh EH21 6JE United Kingdom,www.acebikeco.com,01316 654468,,
Loch Leven Cycles ,205 High Street Kinross KY13 8DL United Kingdom,www.lochlevencycles.co.uk/,01577 862839,lochlevencycles@yahoo.co.uk,
Leslie Bike Shop Ltd ,"Bankhead Ind Est, Blackwood Way Glenrothes KY7 6JF United Kingdom",www.lesliebikeshop.co.uk/,01592770600,andy@lesliebikeshop.co.uk,
Kirkcowan Cycles  ,"The Old Red Cross Hall, Victoria Lane Newton Stewart DG8 6DA United Kingdom",www.kirkcowancycles.co.uk/,01671 401529,kirkcowancyclerepairs@gmail.com,
ACS Prestwick ,5 The Cross Prestwick KA9 1AJ United Kingdom,www.acsprestwick.co.uk,01292 477455,info@acsprestwick.co.uk,
Philip Lang Cycles  ,163 Gallowgate  Glasgow  G1 5ED  United Kingdom,www.philiplangcycles.co.uk/,0141 552570 ,,
Solid Rock ,"Colbeg Farm, Balmore, Torrance Glasgow G64 4AQ United Kingdom",www.solidrockcycles.com/,01360 622699,sales@solidrockcycles.com,
RT Cycles and Fishing ,73 Main Road Glengarnock KA14 3AA Scotland,www.cyclerepairman.co.uk,01505682191,,
Palace Cycles ,120 - 124 Botchergate Carlisle CA1 1SH United Kingdom,palacecycles.co.uk/,01228 523142,palacecycles@mac.com,
Cyclelane ,5 Westwood Square East Kilbride G75 8JQ United Kingdom,www.cyclelane.co.uk,01355228225,info@cyclelane.co.uk,
Cycleform Ltd ,41 Glasgow Road Clydebank G81 5PJ Scotland,www.cycleform.co.uk,07584065145,,
Belhaven Bikes ,"Rigg Service Station, Belhaven Road Denbar EH42 1DE United Kingdom",www.belhavenbikes.co.uk/,01368 860300,info@belhavenbikes.co.uk,
4 Play Cycles ,25 Market Place Cockermouth CA13 9NH United Kingdom,www.4playcycles.co.uk,01900 823377,,
DG2 Wheels ,12 Terregles Street Dumfries DG2 9AB United Kingdom,www.dg2wheels.co.uk,01387256808,sales@dg2wheels.co.uk,
Herbies Bikes Ltd. ,35 Drumshoreland Road Livingston EH53 0LF United Kingdom,www.herbiesbikes.co.uk/,01506 863959,info@herbiesbikes.co.uk,
Leith Cycle Co. ,276 Leith Walk Edinburgh EH6 5BX United Kingdom,www.leithcycleco.com/,0131 4677775,leith@leithcycleco.com,
PRO-AM Cycles ,60 Wellgate  Street Larkhall ML9 2AG United Kingdom,,01698 887800,,
Riks Bike Shed ,"The Stableyard, Drumlanrig Castle Thornhill DG3 4AQ Scotland",,01848 330080,,
Dooleys Cycles ,40 Moss Street Paisley PA1 1BA United Kingdom,www.dooleys-cycles.co.uk,01418896090,info@dooleys-cycles.co.uk,
Diamond Cycle Centre ,Unit 5 Adam Pervis Galashiels TD1 1PW United Kingdom,www.stevediamondcycles.co.uk/,01896 758410,info@stevediamondcycles.co.uk,
Cyclelane ,193 Clarkston Road Glasgow G44 3BS United Kingdom,www.cyclelane.co.uk,01416372439,info@cyclelane.co.uk,
The Cycle Centre ,7 Anley Street St Helier JE2 3QE United Kingdom,,01534 876889,,
BICICLETAS RUIZ - HERRERA ,"CAMINO  LOS ENAMORADOS, 4 EL PUERTO DE SANTA MARIA 11500 CADIZ",,956855037/649529637,jruizherrera@hotmail.com,
MOTOS PERNIA ,"C/ JULIAN BESTEIRO, 65 OLVERA 11699 CADIZ",,956120065,motospern@hotmail.com,
VALERO SPORT AND BIKES ,"C/ ANTIOCO, 7-9 CEUTA 51001 España",,956515603,,
BICICLETAS ALVARITO .,"AVDA. DE LOS DESCUBRIMIENTOS,<br>POLIGONO INDUSTRIAL URBISUR CHICLANA FRONTERA (CADIZ) 11130 España",bicicletasalvarito.com,956403905,.,
"CICLO VELOZ, C.B. ","SAN PABLO, 33 B LA LINEA CONCEPCION(CADIZ 11300 España",,956763833,,
LINDEZ BIKES NATURA ,"C/ SIERRA BERMEJA, 26  1º GUADIARO  11310 CADIZ",www.lindezbikes.com,655860415,j.gonzaloma@gmail.com,
HEART'S BIKERS ,"C/ RODRIGO DE TRIANA, 10 MARBELLA  29603 MALAGA",www.heartsbikers.com,951087469,info@heartsbikers.com,
MOTO RECAMBIOS SANCHEZ ,"C/ NARCISO MONTURIOL, 19     POL.IND. EL PERAL ARCOS DE LA FRONTERA 11630 CADIZ",,956701795,kicoracing@hotmail.com,
CICLOS VIDEZ ,URBANIZACION CIUDASOL  BQ. 2 LOCAL 5 JEREZ DE LA FRONTERA 11405 CADIZ,www.goldbikes.es,630230487,info@goldbikes.es,
RODANDO .,"VIRGEN DEL ROSARIO, 34 ALHAURIN EL GRANDE - MALAGA 29120 ESPAÑA",.,952491033,franrubiales_alhaurin@hotmail.com,
CICLOSPORT VALERO .,"C/ BOTICA, 29 VILLAMARTIN 11650 CADIZ",.,956731111,.,
CICLOS RUIZ ,"C/ SEVILLA, 64 RONDA 29400 España",,952870206 / 654163534,,
Γκενάς Φ. Παναγιώτης ,Λεωφόρος Δημοκρατίας 30 Καρδίτσα Καρδίτσα 43100 Ελλάδα,,2441076781,,
Τσούνης Βαγγέλης ,Ζωοδόχου πηγής 32 Αγρίνιο Αγρίνιο  Ελλάδα,,2641044144,,
Γκαγκάρας Γεώργιος Αντώνιος ,Ηρ. Πολυκεχνίου 45 Λάρισα 41222 Ελλάδα,,2410619672,,
Κροκίδας Γ . Γεώργιος ,Αμφίσσης 30 Ναύπακτος Ναύπακτος  Ελλάδα,,2634029011,,
Topodilato Patra ,Ευμήλου & Παπαφλέσσα 4 Πάτρα Πάτρα 26222 Ελλάδα,,2610321637,harismallios@hotmail.com,
ΣΠΥΡΟΠΟΥΛΟΣ ΣΤΕΡΓΙΟΣ ,ΒΙΚ.ΟΥΓΚΩ 1  ΤΡΙΚΑΛΑ  ΕΛΛΑΔΑ,,24310.26239,,
Παναγιώτου Κωνσταντίνος ,Π.Ο Άρτας και 2η Ανώνυμη Άρτα Άρτα 47100 Ελλάδα,,2681071244,,
Παλαιολόγος Γεώργιος ,Ταξιαρχών 20 Αίγιο Αίγιο  Ελλάδα,,2691023937,,
SYLBAIN DANIEL GOBEL ,Μ.ΜΟΥΣΚΟΥ 2 ΠΡΕΒΕΖΑ  ΕΛΛΑΔΑ,,26820.60727,,
ΜΙΜΙΚΟΠΟΥΛΟΣ ΣΤΡ- ΣΤΑΥΡΟΥΛΑΣ ΔΗΜ. ΟΕ ,ΑΜΒΡΑΚΙΑΣ 3 ΑΡΤΑ  ΕΛΛΑΔΑ,,26810.74990,,
ΠΑΛΑΙΟΛΟΓΟΣ ΓΕΩΡΓΙΟΣ ,ΤΑΞΙΑΡΧΩΝ 20 ΑΙΓΙΟ  ΕΛΛΑΔΑ,,26910.23937,,
ΓΚΑΤΖΙΟΥΡΑΣ ΝΙΚ. ΑΘΑΝΑΣΙΟΣ ,6ης ΟΚΤΩΒΡΙΟΥ & ΦΡ. ΓΩΓ ΕΛΑΣΣΟΝΑ  ΕΛΛΑΔΑ,,24930.22771,,
Flanagans Cycles ,"Unit 10, Cleveragh Business Park, The Back Avenue Cleveragh  Eire",www.flanagancycles.com/,00353 7191 44477,,
On Yer Bike Cycles ,42 Prospect Hill Galway Ireland Ireland,onyourbikecycles.com,+353 (0)91 5633 93,,
The Bike Shop - Sephroll Ltd ,"1 Greenville, O'Connell Avenue Limerick  Eire",,00353 6131 5900,,
Kells Cycles ,Bective Square Kells  Eire,,00353 4692 52000,,
Raw Cycles ,"Unit 9 - Delta Retail Park, Ballysimon Road Limerick Limerick Eire",www.rawcycles.ie/,00353 61 60 36 82,info@rawcycles.ie,
Westside Cycles ,Unit 1 Westside Business Center Galway  Eire,www.westsidecyclesireland.com,00353 915 25007,,
McLoughlin Cycles & Nursery Ltd ,Main Street Newbridge  Co Kildaire,www.mcloughlincycles.ie/,00353 4543 4745,info@jhmcloughlin.com,
Coyne Cycles ,Dublin Road Kinnegad 1 Eire,www.coynecycles.ie/,00353 87682 9889,info@coynecycles.ie,
Trailblazers ,"Unit 3 - Shannonside Retail Park, Dublin Road Carrick on Shannon  Eire",,00353 857687070,,
Big Wheel Cycles ,Main Street Newport  Eire,bigwheelcycles.ie/,00353 876790783,,
Madigan Cycles  ,89 Irish Quarter South  Carrickfergus  BT38 8BW  United Kingdom,www.madiganprobikecentre.co.uk/,02893 351844 ,sales@madiganprobikecentre.co.uk,
Podium 4 Sport ,40 Montgomery Road Castlereagh BT6 9HL United Kingdom,podium4sport.com/bikes,028 9070 1333  ,,
Topmark ,108 Greengate Street Barrow-in-Furness LA14 1BG United Kingdom,www.topmarkonline.com,01229824740,bikeshop@topmarkonline.co.uk,
CYCLES 22 ,15 RUE DEROYER DINAN 22100 France,,02 96 85 07 60,cycle22@orange.fr,
INTERSPORT ,"8, RUE AMBROISE PARE LANGUEUX 22360 FRANCE",,02 96 52 62 80 ,,
바이크 드림 (지산점) ,수성구 지산로14길 9 대구광역시 706-840 대한민국,,053-783-9199,,
Haltiner Titus Velos  ,Hinterburgstr. 15 Montlingen 9462 Switzerland,www.titushaltiner.ch/,071-761.20.23,info@titushaltiner.ch,
Streule Zweirad GmbH ,Weissbadstr. 26 Appenzell 9050 Switzerland,www.streulezweirad.ch,071-787.12.89,info@streulezweirad.ch,
Service Center Zollet GmbH - Inh.Zollet Rico ,Herisauer Strasse 72 Gossau 9200 Switzerland,,071-380.06.50,servicecenter@gmx.ch,
Scheiwiller Walter - Velos Motos ,St.Pelagibergstr. 10 Waldkirch 9205 Switzerland,http://www.scheiwiller-motos.ch/,071-433.23.83,info@scheiwiller-motos.ch,
VELOCE - DER RADLADEN INH. JUTTA SCHUBERT,BRÜHLSTR. 16 LEUTKIRCH 88299 Germany,www.veloce-bikes.de,07561/8202840,jutta@veloce-bikes.de,
RADSPORT JAUSOVEC INH. INGO JAUSOVEC,SCHULSTR. 28 LINDAU 88131 Germany,www.radsport-jausovec.de,08382/79870,jausovec@t-online.de,
ZWEIRAD JOOS GmbH & Co. KG LAGERVERKAUF KONSTANZ,AM DACHSBERG 12 REICHENAU 78479 Germany,www.fahrradlagerverkauf.com,07531/8076718,kn@fahrradlagerverkauf.com,
Bike Action GmbH - Velos Motos ,St.Gallerstrasse 51 Arbon 9320 Switzerland,www.bikeaktion.ch,071-446.02.20,bikeaction@bluewin.ch,
FAHRRAD-CENTER KEMPTEN (ALLGÄU) GMBH INH. WOLFGANG POLLMANN,IMMENSTÄDTER STR. 62 KEMPTEN 87435 Germany,www.fahrradcenter.net,0831/201212,info@fahrradcenter.net,
E-Bike Center Friedrichshafen ,Gehrenbergstraße 1b Immenstaad 88090 Germany,www.zweirad-joos.de,07545/7499984,fn@zweirad-joos.de,
REINWALD ZWEIRAD GMBH ,HEILIGENBERGER STR. 111 SALEM-WEILDORF 88682 Germany,,07553/7574,,
Sele Adolf - Adolf's Bike Shop Sele Adolf,Rotenbodenstr.162 Triesenberg 9497 Switzerland,bikeshop.li,00423-262.17.35,adolf@bikeshop.li,
STROPPA & SOHN RADSPORT,FRIEDINGER STR. 3-3A SINGEN 78224 Germany,www.stroppa.de,07731/41310,fahrradhaus@stroppa.de,
VELO WIEBER GMBH ,IM HIRTENSTALL 8 AACH 78267 Germany,www.wuerdinger.de,07774/7843,passau@wuerdinger.de,
ZWEIRADCENTER BACHER ,MITTLERE STR. 31 - 33 MENGEN 88512 Germany,www.zweiradcenter-bacher.de,07572/712000,info@zweiradcenter-bacher.de,
Schweri Thomas - Zweirad ,Hauptstrasse 14 Wagenhausen 8259 Switzerland,,052-741.28.48,info@schweri-zweirad.ch,
RADCENTER HERMANN GMBH ,EICHENDORFFSTR. 1 SONTHOFEN 87527 Germany,www.radcenter-hermann.de,08321/86958,info@radcenter-hermann.de,
Kerber Daniel - Velo Center Heiden ,Kohlplatz 2 Heiden 9410 Switzerland,,071-891.22.19,danielkerber@gmx.ch,
ROLF GÖLZ FAHRRÄDER GMBH,CLAUDE-DORNIER-STR. 1 BAD WALDSEE 88339 Germany,www.goelz-raeder.de,07524/9731234,info@goelz-raeder.de,
Nef Hansueli - Velos Motos ,Hauptstr.57 Niederteufen 9052 Switzerland,www.hnef.ch,071-330.09.94,info@hnef.ch,
LIMIT BIKES GBR ,SONTHOFENER STR. 2 BURGBERG 87545 Germany,,08321/8053932,,
Velo Legi GmbH ,Rorschacherstr.221 St.Gallen 9000 Switzerland,www.velolegi.ch,071-244.20.90,info@velolegi.ch,
Bikeria Crastan ,Via da Staziun Scuol 7550 Switzerland,,081-864.92.91,crastan@bluewin.ch,
ZWEIRAD JOOS GmbH & Co. KG ,SCHÜTZENSTR. 11 RADOLFZELL 78315 Germany,www.zweirad-joos.de,07732/823680,info@zweirad-joos.de,
Bernina Sport AG ,Via da Staziun Pontresina 7504 Switzerland,www.berninasport.ch,081-842.70.40,info@berninasport.ch,
Bike-Sport-Center GmbH ,Poststrasse 3 Ruggell 9491 Switzerland,www.bike-sport-center.li,00423-230.16.00,info@bike-sport-center.li,
MOUNTAIN-RIDER ,ALLGÄUER STR. 1 VILS 87000 Germany,www.mountain-rider.com,+43 (0)5677-20043,info@mountain-rider.com,
Metz Beat - 2 Rad-Fachgeschäft ,Talstrasse 28 Davos-Platz 7270 Switzerland,www.metzdavos.ch,081-413.51.32,metz.davos@bluewin.ch,
Kugler Andreas - MyVelo ,Buchhorn 4 Frasnacht 9320 Switzerland,,071-446.92.46,andi_kugler@yahoo.de,
ZWEIRAD JOOS GmbH & Co. KG LAGERVERKAUF GOTTMADINGEN,INDUSTRIEPARK 301 GOTTMADINGEN 78244 Germany,www.fahrradlagerverkauf.com,07731/9761943,go@fahrradlagerverkauf.com,
Lang Urs - Velos Motos ,Bahnhofstrasse 65 Romanshorn 8590 Switzerland,velolang@bluewin.ch,071-463.22.70,,
Velo Rüegger AG ,Löwenstrasse 28 Kreuzlingen 8280 Switzerland,,071-672.56.72,info@velorueegger.ch,
Lindenau Otto - Zweirad-Haus ,Werdenstrasse 6 Grabs 9472 Switzerland,,081-771.34.21,info@zweirad-lindenau.ch,
