SUN-N-SPOKES,"156 E Fry Blvd, Sierra Vista, AZ  85635",www.sunnspokes.com,520-458-0685,snsbike@hotmail.com,
GREEN VALLEY BIKE HUB,"284 W Calle De Las Tiendas, Green Valley, AZ  85614",www.gvbikehub.com,520-648-1308,gvbikehub@yahoo.com,
SONORAN CYCLES- TUCSON,"845 E University Blvd, Ste 165, Tucson, AZ  85719",www.sonorancycles.com,520-628-2888,info@sonorancycles.com,
AL PETRI & SONS BICYCLING,"2160 Fort Street, Lincoln Park, MI  48146",www.petribikes.com,313-381-2833,al3@petribikes.com,
AL PETRI & SONS BICYCLING,"22720 Allen Road, Trenton, MI  48183",www.petribikes.com,734-675-5566,wd@petribikes.com,
JACK'S BIKE SHOP,"24308 Michigan Avenue, Dearborn, MI  48124",www.jacksbikes.com,313-561-2560,info@jacksbikes.com,
BICYCLES OF SCOTTSDALE,"7229 E Shea Blvd, Scottsdale, AZ  85260",www.bicyclesofscottsdale.net,480-998-2776,bikesofscottsdale@gmail.com,
BICYCLE DEPOT OF ARIZONA,"6030 West Behrend Drive, Glendale, AZ  85308",www.azbicycledepot.com,623-362-4100,jhensiak@yahoo.com,
BIKE WORLD,"2320 East Flamingo Road, Las Vegas, NV  89119",,702-735-7551,bikeworld@earthlink.net,
BIKE SHOP,"2630 Windmill Parkway, Henderson, NV  89074",www.bikeshop-lv.com,702-897-1618,terrybkshop@msn.com,
SONORAN CYCLES-YUMA,"202 S. 1st Ave, Yuma, AZ  85364",www.sonorancycles.com,928-782-5414,info@sonorancycles.com,
GOLDEN SPOKE,"6710 W Thunderbird Rd, Peoria, AZ  85381",www.goldenspoke.bike,623-931-8910,vance@goldenspoke.bike,
FINISH LINE BIKES,"556 W Main, El Centro, CA  92243",,760-353-0571,ilovedirt86@hotmail.com,
TRI-A-BIKE,"44841 San Pablo Ave, Palm Desert, CA  92260",www.triabike.com,760-340-2840,info@triabike.com,
THE VELO,"828 North Second Street, Phoenix, AZ  85004",www.thevelo.com,602-759-8169,justin@thevelo.com,
SONORAN CYCLES TEMPE,"725 S Rural Rd Ste 120, Tempe, AZ  85281",www.sonorancycles.com,480-968-1008,info@sonorancycles.com,
BIKES + LIFE SCOTTSDALE,"2902 N 68th Street Ste 120, Scottsdale, AZ  85251",www.bikesandlife.com,480-773-7706,dave.skeeters47@bikesandlife.com,
BIKE MASTERS,"7014 E Camelback Rd. #2079, Scottsdale, AZ  85251",www.bikemastersaz.com,480 970-1515,bikemastersaz@gmail.com,
"D&D Bicycle Service, Inc","8383 N Middlebelt Road, Westland, MI  48185",www.ddbicyclesandhockey.com,734-522-9410,donm@ddbicyclesandhockey.com,
D & D Bicycle Service,"4141 West 12 Mile Road, Berkley, MI  48072",www.ddbicyclesandhockey.com,248-547-0770,berkleystore@ddbicyclesandhockey.com,
CYCLE TO FITNESS,"10960 Farmington Road, Livonia, MI  48150",www.cycletofitness.com,734-266-8203,daniel@cycletofitness.com,
VELOZOOM,"751 N. Monterey Street Suite 119, Gilbert, AZ  85233",,480-744-5940,customerservice@velozoom.com,
ORANGE CYCLE,"210 South Glassell Street, Orange, CA  92866",www.orangecycle.com,714 532-6838,orangecycle@aol.com,
RICHARD'S CYCLERY,"11943 Valley View Street, Garden Grove, CA  92845",,714-379-2717,richardsparkman@gmail.com,
FULLERTON BICYCLE COMPANY,"424 East Commonwealth Avenue, Fullerton, CA  92832",www.fullertonbicycle.com,714-879-8310,info@fullertonbicycle.com,
BUENA PARK BICYCLES,"6042 Beach Boulevard, Buena Park, CA  90621",www.fullertonbicycle.com,714-521-8120,info@fullertonbicycle.com,
THE CYCLERY BIKE SHOP,"15037 Imperial Highway, La Mirada, CA  90638",www.thecyclerybikeshop.com,562-943-2453,thecyclerybikeshop@earthlink.net,
GIANT LAS VEGAS,"9345 S Cimarron Rd #100, Las Vegas, NV  89178",,702-844-2453,dennis@giantlasvegas.com,
BIKE WORLD,"1901 South Rainbow Boulevard, Las Vegas, NV  89108",,702-254-1718,bikeworld@earthlink.net,
PRO CYCLERY,"9440 W Sahara Ave Suite 150, Las Vegas, NV  89117",www.procyclery.com,702-228-9460,info@procyclery.com,
THE VAULT BICYCLE SHOP,"7575 Norman Rockwell #120, Las Vegas, NV  89143",www.thevaultbicycleshop.com,702-839-9091,thevaultbicycleshop@yahoo.com,
TAKOMA BICYCLE,"7030 Carroll Avenue, Takoma Park, MD  20912",www.takomabicycle.com,301-270-0202,basawtelle@yahoo.com,
THE BICYCLE ESCAPE,"7820 Wormans Mill Road, Suite E, Frederick, MD  21701",www.thebicycleescape.com,301-663-0007,info@thebicycleescape.com,
BIKE WORKS,"104 William Street, Fredericksburg, VA  22401",www.bikeworks.us,540-373-8900,bikeworks@bikeworks.us,
QUICK RELEASE BICYCLES,"1920 Lincoln Way East, Chambersburg, PA  17202",www.qrbicycles.com,717-414-7198,josh@qrbicycles.com,
BICYCLE WAREHOUSE- CHULA VISTA,"3513 Main Street, Chula Vista, CA  91911",www.bicyclewarehouse.com,619-498-4900,debbe@bicyclewarehouse.com,
ALAMEDA BICYCLE,"1522 Park Street, Alameda, CA  94501",www.alamedabicycle.com,510-522-0070,info@alamedabicycle.com,
HANK AND FRANK BICYCLES,"6030 College Avenue, Oakland, CA  94618",www.hankandfrankbicycles.com,510-654-2453,info@hankandfrankbicycle.com,
BERKELEY CYCLE WORKS,"1619 San Pablo Ave, Berkeley, CA  94702",www.berkeleycycleworks.com,510-525-2453,info@berkeleycycleworks.com,
THE BIKE CONNECTION,"1090 Folsom Street, San Francisco, CA  94103",www.bikeconnection.net,415-934-8000,sfbikeconnection@gmail.com,
CIVIC CYCLERY,"116 Taylor St, San Francisco, CA  94102",www.ridecivic.bike,415 230-2590,ben@ridecivic.com,
BICYCLES PLEASANTON,"537 Main Street, Pleasanton, CA  94566",www.bicyclespleasanton.com,925-248-2453,weride@bicyclespleasanton.com,
DUBLIN CYCLERY,"7001 Dublin Boulevard, Dublin, CA  94568",www.dublincyclery.com,925-828-8676,DublinCycles@gmail.com,
MY BUDDY'S BIKE SHOP,"1601 B Railroad Ave, Livermore, CA  94550",www.mybuddysbikeshop.com,925-583-5454,mybuddysbikeshop@gmail.com,
6FIFTEEN CYCLERY,"3430 Camino Tassajara, Danville, CA  94506",www.6fifteencyclery.com,925-217-4563,dave@6fifteencyclery.com,
FAST BICYCLE,"2274 Alum Rock Avenue, San Jose, CA  95116",www.fastbicycleshop.com,408-251-9110,info@fastbicycleshop.com,
DANVILLE BIKE,"175 Hartz Avenue, Danville, CA  94526",www.danvillebikes.com,925-837-0966,danvillebike@aol.com,
HANK AND FRANK BICYCLES,"3377 Mount Diablo Boulevard, Lafayette, CA  94549",www.hankandfrankbicycles.com,925-283-2453,info@hankandfrankbicycle.com,
BIKE STATION,"3555 Clares Street Ste T, Capitola, CA  95010",www.bikestationaptos.com,831-226-5050,info@bikestationaptos.com,
MARKET STREET CYCLES,"1592 Market Street, San Francisco, CA  94102",www.marketstreetcycles.com,415-255-2453,marketstreetcycles@gmail.com,
AMERICAN CYCLERY,"858 Stanyan Street, San Francisco, CA  94117",www.americancyclery.com,415-876-4545,bradley@americancyclery.com,
BIG SWINGIN' CYCLES,"2260 Van Ness Avenue, San Francisco, CA  94109",www.bigswingingcycles.com,415-441-6294,brian@bigswingincycles.com,
SOUTH SHORE BIKE,"871 Emerald Bay Rd, South Lake Tahoe, CA  96150",www.southshorebikes.net,530-544-7433,southshorebikes@gmail.com,
WEST SHORE SPORTS,"5395 West Lake Boulevard, Homewood, CA  96141",www.westshoresports.com,530-525-9920,westshoresports@sbcglobal.net,
BIKE HABITAT,"911 Topsy Lane, Suite 238, Carson City, NV  89705",www.bikehabitat.com,775-267-5053,info@bikehabitat.com,
FACTORY BIKE,"3039 River Road, Olympic Valley, CA  96146",www.factorybike.net,530-581-3399,mtbtech@gmail.com,
START HAUS,"10990 Donner Pass Rd, Truckee, CA  96161",www.starthaus.com,530-582-5781,online@starthaus.com,
FOLSOM BIKE- EL DORADO HILLS,"4420 Town Center Blvd Ste 150, El Dorado Hills, CA  95762",www.tcbikeandtri.com,916-941-0900,erin@tcbikeandtri.com,
FOLSOM BIKE,"7610 Folsom Auburn Road, Suite 100, Folsom, CA  95630",www.folsombike.com,916-844-1000,contact@folsombike.com,
PATRIOT BICYCLES,"7441 Madison Avenue, Citrus Heights, CA  95610",www.patriotbicycles.com,916-961-9646,bikeshop@softcom.net,
ELK GROVE BIKE SHOP,"9633 E Stockton Blvd, Elk Grove, CA  95624",www.elkgrovebikeshop.com,916-895-2350,info@elkgrovebikeshop.com,
CARMICHAEL BIKE SHOP,"5142 Arden Way, Carmichael, CA  95608",www.carmichaelbikeshop.com,916-640-2453,info@carmichaelbikeshop.com,
ATOWN BIKES,"943 Lincoln Way, Auburn, CA  95603",www.atownbikes.net,530-820-3375,atownbikes@yahoo.com,
XTREME OUTFITTERS,"654 Maltman Drive, Grass Valley, CA  95945",www.xtremeoutfitters.net,530-477-2377,xtremeoutfitters@sbcglobal.net,
AMAIN CYCLING,"2070 E 20th Street Suite 100, Chico, CA  95928",www.amaincycling.com/giant/b1168,530-345-1910,heatherv@amain.com,
NORTH RIM ADVENTURE SPORTS,"178 E 2nd St, Chico, CA  95928",www.northrimadventure.com,530 345-2453,nras@northrimadventure.com,
TAHOE DONNER BIKE WORKS,"11509 Northwood Blvd, Truckee, CA  96161",,530-582-9694,dwalker@tahoedonner.com,
CHAIN GANG BIKE SHOP,"1540 Division Streeet, Redding, CA  96001",www.chaingangbikeshop.com,530 243-9951,bicycles@c-zone.net,
FUNSPORT BIKES,"1533 E. Briggsmore Ave, Modesto, CA  95355",www.funsportbikes.com,209-523-2700,funsportbikes@gmail.com,
WORLD OF WHEELS,"1544 Standiford Avenue, Modesto, CA  95350",www.wowbikes.com,209-522-0804,wow.frontdesk@yahoo.com,
EAST SAC BIKE SHOP,"5522 H Street, Sacramento, CA  95819",www.eastsacbikeshop.com,916-254-2453,info@eastsacbikeshop.com,
FREEWHEELER BICYCLE,"703 2nd Street, Davis, CA  95616",www.freewheelerbikes.com,530-758-5460,thefreewheeler@sbcglobal.net,
COLLEGE CYCLERY,"2760 21st Street, Sacramento, CA  95818",www.collegecyclery.biz,916-456-2042,info@collegecyclery.biz,
GREENHAVEN BIKE SHOP,"354 Florin Rd, Sacramento, CA  95831",www.greenhavenbikeshop.com,916-424-2453,info@greenhavenbikeshop.com,
PACIFICOUTFITTERS-UKIAH,"955 N State Street, Ukiah, CA  95482",www.pacificoutfitters.com,707-468-6474,ukiah@pacificoutfitters.com,
WINDSOR BICYCLE CENTER,"830 Mc Clelland Dr, Windsor, CA  95492",www.windsorbikes.com,707 836-9111,info@windsorbikes.com,
WHEELS IN MOTION,"735 First Street, Benicia, CA  94510",,707-746-8856,wheelznmotion@yahoo.com,
THE HUB,"2500 Jefferson Street, Napa, CA  94558",www.thehubnapa.com,707-253-2453,kwk4130@gmail.com,
LARKSPUR BIKE N BEAN,"556 Magnolia Ave, Larkspur, CA  94939",www.bike-n-bean.com,415-891-3376,bikelarkspur@gmail.com,
PACIFICOUTFITTERS-ARCATA,"737 G Street, Arcata, CA  95521",www.pacificoutfitters.com,707-822-0321,arcata@pacificoutfitters.com,
PACIFICOUTFITTERS-EUREKA,"1600 5th Street, Eureka, CA  95501",www.pacificoutfitters.com,707-443-6328,Aaron@pacificoutfitters.com,
MEDFORD CYCLE SPORT,"1340 Biddle Rd, Medford, OR  97504",www.roguecycle.com,541-857-0819,info@roguecycle.com,
ASHLAND CYCLE SPORT,"191 Oak Streeet, Ashland, OR  97520",www.roguecycle.com,541-488-0581,info@roguecycle.com,
THE FIFTH SEASON,"300 North Mount Shasta Boulevard, Mount Shasta, CA  96067",www.thefifthseason.com,530-926-3606,info@thefifthseason.com,
MOE'S BIKE SHOP,"1397 Sherman Avenue, North Bend, OR  97459",www.moebikes@msn.com,541-756-7536,moebikes@gte.net,
LA HABRA CYCLERY,"451 N Harbor Blvd, La Habra, CA  90631",www.lahabracyclery.com,562-691-7118,lahabracyclery@gmail.com,
K-MAN,"712 Paso Robles St, Paso Robles, CA  93446",www.teamkman.org, 805-237-2453,kmanandrobyn@gmail.com,
K-MAN,"9530 El Camino Real, Atascadero, CA  93422",www.kmancr.com,805-461-8735,kmanandrobyn@gmail.com,
FLANDERS BICYCLE,"1951 Santa Barbara Ave Unit D, San Luis Obispo, CA  93401",www.flandersbicycle.com,805-439-2900,info@flandersbicycle.com,
GIANT FINISH LINE,"5439 Calloway Drive, Bakersfield, CA  93312",www.finishlinebikes.com,661 833-6268,alan@finishlinebikes.com,
SUNSHINE BICYCLES,"311 First Street, Gilroy, CA  95020",www.sunshinebicycles.com,408-842-4889,stevew16@gmail.com,
FINISH LINE,"8850 Stockdale Highway, Bakersfield, CA  93311",www.finishlinebikes.com,661-833-6268,info@finishlinebikes.com,
BICYCLE WAREHOUSE- CARMEL MOUNTAIN,"11865 Carmel Mountain Rd. Ste. 1104, San Diego, CA  92128",www.bicyclewarehouse.com,,debbe@BicycleWarehouse.com,
BICYCLE WAREHOUSE- SAN DIEGO,"5710 Kearny Villa Rd, San Diego, CA  92123",www.bicyclewarehouse.com,858-273-7300,debbe@bicyclewarehouse.com,
BICYCLE WAREHOUSE- TEMECULA,"27250 Madison Avenue, Temecula, CA  92590",www.bicyclewarehouse.com,951-587-4110,debbe@bicyclewarehouse.com,
CHAINS REQUIRED BIKE SHOP,"41869 Big Bear Boulevard, Big Bear Lake, CA  92315",www.chainsrequiredbikeshop.com,909-878-3268,boardnbikebblk@aol.com,
MOMENT BICYCLES,"5965 Village Way E-100, San Diego, CA  92130",www.momentbicycles.com,619-523-2453,info@momentbikes.com,
DON'S BICYCLES,"384 South Riverside Avenue, Rialto, CA  92376",www.donsbikeshop.com,909-875-7310,donsbikes@att.net,
THE COMPETITIVE EDGE CYCLERY,"9889 Foothill Boulevard, Rancho Cucamonga, CA  91730",www.compedgebikes.com,909-483-2453,compedgebikes@earthlink.net,
PEDALS BICYCLE SHOP,"3765 Jurupa Ave Ste A, Riverside, CA  92506",www.pedalsbikeshop.com,951-683-5343,info@pedalsbikeshop.com,
ROY'S CYCLERY,"106 East 9th Street, Upland, CA  91786",www.royscyclery.com,909-982-8849,Mike@royscyclery.com,
WOODCREST BICYCLE,"16960 Van Buren Boulevard, Riverside, CA  92504",,951-780-4988,dubcbikes@yahoo.com,
TJ FRISBEE BICYCLES INC,"217 North Balsam Street, Ridgecrest, CA  93555",www.frisbees.com,760-375-4202,tjfrisbee@home.com,
BICYCLE JOHN'S,"26635 Valley Center Drive, Canyon Country, CA  91351",www.bicyclejohns.com/santaclarita.html,661-254-7300,mike.bicyclejohns@gmail.com,
SIMI CYCLING CENTER,"897 East Los Angeles Avenue, Simi Valley, CA  93065",www.simicyclingcenter.com,805-522-0565,simicyclingcenter@sbcglobal.net,
NEWBURY PARK BICYCLE SHOP,"2277 Pickwick Dr, Camarillo, CA  93010",,,ben@npbikeshop.com,
CYCLE STAR,"3420 Orcutt Rd #107, Santa Maria, CA  93455",www.cyclestarbikes.com,805-314-2623,chris@cyclestarbikes.com,
EPIC CYCLE AND FITNESS,"909 North Front Street, Mchenry, IL  60050",www.epiccycleandfitness.com,815-679-6334,info@epiccycleandfitness.com,
BIKE CONNECTION,"1226 North Roselle Road, Schaumburg, IL  60195",www.bikeconnection.com,847-882-7728,sales@bikeconnection.com,
SPIN DOCTOR CYCLEWERKS,"140 South Hickory Avenue, Bartlett, IL  60103",www.spindoctorcyclewerks.com,630-289-7360,bikes@spindoctorcyclewerks.com,
OPEN AIR BICYCLES,"1303 State Street, Santa Barbara, CA  93101",www.openairbicycles.com,805-962-7000,ed@openairbikes.com,
MATT CYCLING CENTER,"2427 Harbor Blvd, Ventura, CA  93001",www.mattscyclingcenter.com,805-477-0933,ssss2427@yahoo.com,
PEDALERS WEST,"5616 Van Nuys Blvd, Van Nuys, CA  91401",www.pedalerswest.com,818-787-9445,madhopr@aol.com,
SOUTH MOUNTAIN CYCLE & CAFE,"337 Chestnut Street, Emmaus, PA  18049",www.southmountaincycle.com,610-967-4490,heather@southmountaincycle.com,
ERLTON BICYCLE SHOP,"1011 Marlton Pike West, Cherry Hill, NJ  08002",www.erltonbike.com,856-428-2344,help@erltonbike.com,
THE HUB CYCLERY,"7880 Old Redwood Hwy., J, Cotati, CA  94931",www.thehubcyclery.com,707-795-6670,shop@thehubcyclery.com,
BICYCLE BRUSTOP,"830 Grant Ave, Novato, CA  94945",www.bicyclebrustop.com,415-408-3363,bikes@bicyclebrustop.com,
S’Ville Bikes,"20 Liberty Road, Suite D, Eldersburg, MD  21784",www.sykesvillebikes.com,410-795-7433,dboyle@lee-associates.com,
LUTHERVILLE BIKES,"2133 Greenspring Dr., Timonium, MD  21093",www.luthervillebikes.com,410-583-8734,ron@luthervillebikes.com,
CONTE'S BIKE SHOP-FALLS CHURCH,"7121 Leesburg Pike, Falls Church, VA  22043",www.contebikes.com,703-639-0343,david@contebikes.com,
HUTCH'S BICYCLES KLAMATH FALLS,"808 Klamath Avenue, Klamath Falls, OR  97601",www.hutchsbicycles.com,541-850-2453,info@hutchsbicycles.com,
GIANT RENO-SPARKS,"1278 Disc Drive, Sparks, NV  89436",www.giantrenosparks.com,775-507-4494,hello@giantrenosparks.com,
HIGH SIERRA CYCLING,"1141 Steamboat Parkway, Suite 920, Reno, NV  89521",www.highsierracycling.com,775-852-8850,mike@highsierracycling.com,
PAT'S 605 CYCLERY,"12310 Studebaker Road, Norwalk, CA  90650",www.pats605cyclery.com,562-864-0740,patscycle@verizon.net,
BEACH CITIES CYCLES,"5140 West 190th, Torrance, CA  90503",,310-318-6030,beachcitiescycles@verizon.net,
LONG BEACH CYCLERY,"3750 Long Beach Blvd, Long Beach, CA  90807",www.longbeachcyclery.com,562-427-9900,longbeachcyclery@gmail.com,
GIANT SANTA MONICA,"2411 Main Street, Santa Monica, CA  90405",www.giantsantamonica.com,310-399-6200,elon@giantsantamonica.com,
SMITH'S CYCLE,"2073 Pacific Coast Highway, Lomita, CA  90717",www.smithscycle.com,310-326-0617,smithscycle@sbcglobal.net,
THE BICYCLE STAND,"2740 E Broadway, Long Beach, CA  90803",www.thebicyclestand.org,562-279-4936,thebicyclestand@gmail.com,
G'S CYCLERY AND WHEELS,"6713 Greenleaf Avenue, Whittier, CA  90601",www.gscyclery.blogspot.com,562-698-9426,gscyclery@yahoo.com,
WHEEL WORLD,"22718 Ventura Boulevard, Woodland Hills, CA  91364",www.wheelworld.com,818-224-2044,sales@wheelworld.com,
NEWBURY PARK BIKE SHOP,"1602 Newbury Rd., Newbury Park, CA  91320",www.npbikeshop.com,805-498-7714,npbikeshop@msn.com,
GIANT ROWLAND HEIGHTS,"17400 Colima Rd, Rowland Heights, CA  91748",www.giantrowlandheights.com,626-810-0108,hank@giantrowlandheights.com,
ROAM CYCLERY,"15232 Goldenwest Street, Westminster, CA  92683",www.roamcyclery.com,714-677-8011,sean@roamcyclery.com,
TEAM BIKE WORKS,"8464 Indianapolis Avenue, Huntington Beach, CA  92646",,714-969-5480,teambikeretail@gmail.com,
TWO WHEELS ONE PLANET,"420 East 17th Street, Costa Mesa, CA  92627",www.twowheelsoneplanet.com,949-646-7717,Will@twowheelsoneplanet.com,
EMPIRE BIKES,"4200 Chino Hills Pkwy Ste 675, Chino Hills, CA  91709",www.empirebikes.net,909-393-2423,rocky_sanchez@yahoo.com,
JENSON USA,"2410 Wardlow Road. #109, Corona, CA  92880",www.jensonusa.com,951-736-0700,rbeck@jensonusa.com,
THE FREEWHEEL,"1920 Hayes Street, San Francisco, CA  94117",www.thefreewheel.com,415-643-9213,mr.corujo@gmail.com,
AMERICAN CYCLERY,"510 Frederick Street, San Francisco, CA  94117",www.americancyclery.com,415-664-4545,brad@americancyclery.com,
HOLLYLOFT SKI & BIKE,"600 Fairmount Avenue, Jamestown, NY  14701",www.hollyloft.com,716-483-2330,hollyloft@gmail.com,
MOUNTAIN ROAD CYCLES,"109 South Street, Chardon, OH  44024",www.mtnroadcycles.com,440-279-0374,jacob@mtnroadcycles.com,
FRANKFORD BICYCLE,"964 North State Street, Girard, OH  44420",www.frankfordbike.com,330-545-0392,sales@frankfordbike.com,
AUSTINTOWN GLENWOOD CYCLE,"69 Fitch Boulevard, Youngstown, OH  44515",www.agcycle.com,330-793-7343,agcycle@zoominternet.net,
MENIFEE BICYCLES,"26100 Newport Road, Suite A-20
, Menifee, CA  92584",www.menifeebicycles.com,951-672-1637,craigstown@verizon.net,
The Path Bike Shop,"30555 Trabuco Canyon Oak Rd, Trabuco Canyon, CA  92679",www.thepathbikeshop.com,949-589-2800,tani@thepathbikeshop.com,
BUY MY BIKES - SOUTH COUNTY CYCLERY,"32302 Camino Capistrano, San Juan Capistrano, CA  92675",www.buymybikes.com,949-493-5611,info@buymybikes.com,
"Bay Bikes of Monterey, Inc.","3600 The Barnyard, Carmel, CA  93923",www.baybikes.com,831-655-2453,devin@baybikes.com,
SPORTS CENTER BICYCLES,"1576 Del Monte Boulevard, Seaside, CA  93955",www.sportscenterbicycles.net,831-899-1300,yurtslog888@gmail.com,
WORK HORSE BICYCLES,"486 Washington St, Monterey, CA  93940",workhorsebicycles.com,831-375-2144,workhorsebicycles@gmail.com,
Bay Bikes,"601Wave St, Monterey, CA  93940",www.baybikes.com,831-655-2453,info@baybikes.com,
SANTA CRUZ CYCLE WORKS,"1420 Mission Street, Santa Cruz, CA  95060",,831-316-7671,santacruzcycleworks@gmail.com,
BICYCLE TRIP,"1001 Soquel Avenue, Santa Cruz, CA  95062",www.bicycletrip.com,831-427-2580,info@bicycletrip.com,
MINEOLA BICYCLE SERVICE,"475 Jericho Turnpike, Mineola, NY  11501",,516-742-5253,sales@mineolabicycle.com,
ROBERTS BICYCLES,"33-13 Francis Lewis Boulevard, Flushing, NY  11358",,718-353-5432,robertsbike@verizon.net,
THE PATH BIKE SHOP INC,"215 W First St #102, Tustin, CA  92780",www.thepathbikeshop.com,714-669-0784,tani@thepathbikeshop.com,
PURE RIDE CYCLES,"24844 Muirlands Boulevard, Lake Forest, CA  92630",www.pureridecycles.com,949-581-8900,kll@pureridecycles.com,
LAGUNA BEACH CYCLERY,"240 Thalia St, Laguna Beach, CA  92651",www.lagunabeachcyclery.com,949 494-1522,info@lagunabeachcyclery.com,
THE BIKE RACK,"1412 Q Street Northwest, Washington, DC  20009",www.bikerackdc.com,202-387-2453,info@bikerackdc.com,
PAPILLON CYCLES,"2805 Columbia Pike, Arlington, VA  22204",www.on-the-pike.com/papillon,703-920-9494,papilloncycles@gmail.com,
ARROW BICYCLE,"5108 Baltimore Avenue, Hyattsville, MD  20781",www.arrowbicycle.com,301-531-9250,cdavidson@arrowbicycle.com,
CITRUS CYCLERY,"9022 Pulsar Court, Suite C & D, Corona, CA  92883",www.citruscyclery.com,951-444-7353,wes@citruscyclery.com,
DON'S BICYCLE STORE INC,"700 East Redlands Boulevard, Suite B1, Redlands, CA  92373",www.donsbikeshop.com,909-792-3399,donsbikes@att.net,
BICYCLE WAREHOUSE- ENCINITAS,"328 North El Camino Real, Encinitas, CA  92024",www.bicyclewarehouse.com,760-635-4500,debbe@bicyclewarehouse.com,
FULL CIRCLE CYCLE,"2445 South Hiawasee Road, Orlando, FL  32835",www.FullCircleCycleOrlando.com,407-297-1550,veloprise@yahoo.com,
KYLE'S BIKE SHOP,"203 North Primrose Drive, Orlando, FL  32803",www.kylesbikeshop.net,407-228-7088,info@kylesbikeshop.net,
VILLAGE CYCLES,"3616 Kiessel, The Villages, FL  32163",www.thevillagecycles.com,,villagecycles@yahoo.com,
"VILLAGE CYCLES, INC","1102 Bichara Boulevard, Lady Lake, FL  32159",www.thevillagecycles.com,352-751-3443,villagecycles@yahoo.com,
BICYCLE WAREHOUSE- SAN MARCOS,"5710 Kearny Villa Rd, Suite D, San Diego, CA  92123",www.bicyclewarehouse.com,760-233-9900,debbe@bicyclewarehouse.com,
CAL COAST BICYCLES,"3020 Adams Avenue, San Diego, CA  92116",www.calcoastbicycles.com,619-281-7433,info@calcoastbicycles.com,
MOMENT BICYCLES,"2816 Historic Decatur Road, Suite 135, San Diego, CA  92106",www.momentbicycles.com,619-523-2453,info@momentbikes.com,
BICYCLE WAREHOUSE- PACIFIC BEACH,"4650 Santa Fe St., San Diego, CA  92109",www.bicyclewarehouse.com,858-292-8449,debbe@bicyclewarehouse.com,
WAYNE CYCLERY,"309 North Pine, Grand Island, NE  68801",www.waynecyclery.com,308-382-4223,john@waynecyclery.com,
GERMANTOWN CYCLES,"12615 Wisteria Drive, Suite C, Germantown, MD  20874",www.germantowncycles.com,240-404-0695,craig@germantowncycles.com,
CENTURY CYCLES,"1059 North Court Street, Medina, OH  44256",www.centurycycles.com,330-722-7119,info@centurycycles.com,
,,www.winds,,,
