Emerald Greens Golf Club,"597 S Clinton St  Denver, Denver CO 80247-1280", ,3033663133, ,
Golf Club At Heather Ridge,"13521 E Iliff Ave  Adams, Aurora CO 80014-1317", ,303-755-3550,tuna.69@live.com,
Heather Gardens Golf Club,"2888 S Heather Gardens Way  Arapaho, Aurora CO 80014-5642",hggspro@gmail.com,303-751-2390,macaluso99@gmail.com,
Lennys Golf Shops,"2601 S Parker Rd  Adams, Aurora CO 80014-1617", ,303-369-5900,LENNYSGOLFSHOP@GMAIL.COM,
Colorado Ski & Golf,"16303 E 32nd Ave  Adams, Aurora CO 80011-1562", ,303-337-1734,Smwalsh@vailresorts.com,
Meadow Hills Muni Golf Shop,"3609 S Dawson St  Arapaho, Aurora CO 80014-4002", ,303-690-2500,meadowhillspro@aol.com,
Kennedy Golf Course,"10500 E Hampden Ave  Denver, Denver CO 80014-2807", ,720-865-0720,devon.puleo@denvergov.org,
Park Hill Golf Course,"4141 E 35th Ave  Denver, Denver CO 80207-1809", ,303-333-5411,mattstephens@eaglegolf.com,
Murphy Creek Golf Course,"1700 S Old Tom Morris Rd  Arapaho, Aurora CO 80018-3089", ,303-361-7301,lcore@auroragov.org,
Golftec Cherry Creek,"3773 E Cherry Creek North Dr  , Denver CO 80209-3811", ,3033884832, ,
City Park Golf Course,"2500 N York St  Denver, Denver CO 80205-5707", ,720-865-3410,Steve.Kurtz@denvergov.org,
Golftec Enterprises,"8000 E Quincy Ave  Denver, Denver CO 80237-2378", ,303-779-9900,wulatowski@golftec.com,
Wellshire Muni Golf Course,"3333 S Colorado Blvd  Denver, Denver CO 80222-6603", ,720-865-0440,kirk.mease@denvergov.org,
Boa Technology,"3459 Ringsby Ct Ste 300  , Denver CO 80216", ,3034555126, ,
Harvard Gulch Golf Course,"660 E Iliff Ave  Denver, Denver CO 80210-5058", ,303-698-4078,jesse.moisson@denvergov.org,
Aqua Golf,"501 W Florida Ave  Denver, Denver CO 80223-3613", ,7208650880,luke.lucero@denvergov.org,
Dicks Sporting Goods,"15400 E Briarwood Cir  Maricopa, Aurora CO 80016-1567", ,7242733400, ,
Cherry Hills Country Club,"4125 S University Blvd  Arapaho, Cherry Hl Vlg CO 80113-4904", ,303-350-5220,Drush@chcc.com,
South Suburban Sports Center,"6901 S Peoria St  Denver, Englewood CO 80112-4127", ,303-649-1115,JohnT@ssprd.org,
Overland Park Golf Course,"1801 S Huron St  Denver, Denver CO 80223-3607", ,720-865-0430,kmcgee@pga.com,
Pga Tour Superstore,"9451 EAST ARAPAHOE ROAD  ARAPAHOE, GREENWOOD VILLAGE CO 80112-3632", ,720-266-2400,events601@pgatss.com,
Glenmoor Country Club,"110 Glenmoor Dr  Arapaho, Englewood CO 80113-7124", ,303-781-0400,FWhade@glenmoorcc.org,
Saddle Rock Golf Course,"21705 E Arapahoe Rd  Denver, Aurora CO 80016-2008", ,303-699-3939,zzwemke@auroragov.org,
Buffalo Run Golf Course,"15700 E 112th Ave  Adams, Commerce City CO 80022-9791", ,303-289-1500,wpanella@c3gov.com,
The Inverness Hotel & G Club,"200 Inverness Dr W  Arapaho, Englewood CO 80112-5200", ,303-397-7878,dsteinmetz@destinationhotels.com,
Golf Galaxy,"9657 E County Line Rd  , Englewood CO 80112-3502", ,7242733400, ,
Golf Galaxy,"8222 S YOSEMITE ST  HENDRICKS, CENTENNIAL CO 80112-2365", ,720-225-0984, ,
Broken Tee Golf Course,"2101 W Oxford Ave  Arapaho, Englewood CO 80110-4355", ,303-762-2670,jpagnotta@englewoodgov.org,
Meta Golf Learning Center,"2101 W Oxford Ave  Arapaho, Englewood CO 80110-4355", ,303-799-0870,khollern@metagolflc.com,
Dicks Sporting Goods,"8435 Park Meadows Center Dr  Maricopa, Littleton CO 80124-5128", ,7204790600, ,
Dicks Sporting Goods,"6737 S Vine St  Maricopa, Centennial CO 80122-3536", ,7242733400, ,
Heritage Eagle Bend Golf Club,"23155 E Heritage Pkwy  Denver, Aurora CO 80016-7100", ,303-400-6700,djoslyn@heritageeaglebend.com,
Willis Case Golf Club,"4999 Vrain St  Denver, Denver CO 80212-2936", ,720-865-0700,Benjamin.Tremayne@denvergov.org,
South Suburban Golf Course,"7900 S Colorado Blvd  Arapaho, Centennial CO 80122-3544", ,303-770-5508,ToddM@ssprd.org,
Southglenn Country Club,"Po Box 2623  Arapaho, Centennial CO 80122-1351", ,303-798-1656, ,
Blackstone Country Club,"7777 S Country Club Pkwy  Denver, Aurora CO 80016-1252", ,303-680-0245,schapman@canongategolf.com,
Lakewood Country Club,"6800 W 10th Ave  Jefferson, Lakewood CO 80214-4791", ,303-233-0503,merchandiser@lakewoodcountryclub.net,
Meridian Golf Club,"9742 S Meridian Blvd  Arapaho, Englewood CO 80112-5912", ,303-799-4043,lobats@aol.com,
Trent Wearner Golf,"9742 S Meridian Blvd  Douglas, Englewood CO 80112-5912", ,7202344653,trent@trentwearnergolf.com,
The Links,"5815 E Glen Eagles Villag Pkwy  Douglas, Highlands Ranch CO 80130-3314", ,303-470-9292,jbrandt@thelinksgolfcourse.com,
Riverdale Golf Course,"13300 Riverdale Rd  Adams, Brighton CO 80602-8175", ,303-659-6700,Jeff@riverdalegolf.com,
Littleton Golf And Tennis Club,"5800 S Federal Blvd  Arapaho, Littleton CO 80123-6625", ,303-794-5838,billh@sspr.org,
Club Champion - Highlands Ranc,"2670 E County Line Rd Ste A1  , Hghlnds Ranch CO 80126-3231", ,6306548887,mitch@clubchampiongolf.com,
Dicks Sporting Goods,"7313 W Alaska Dr  Maricopa, Lakewood CO 80226-3217", ,0724273400, ,
Lone Tree,"9808 Sunningdale Blvd  Arapaho, Littleton CO 80124-3124", ,303-799-9940,KristenB@ssprd.org,
Pinehurst Country Club,"6255 W Quincy Ave  Denver, Denver CO 80235-3010", ,303-985-1559,twight@pinehurstcountryclub.com,
Dicks Sporting Goods,"2269 Prairie Center Pkwy  Maricopa, Brighton CO 80601-7000", ,7206851701, ,
The Golf Course At Hyland Hill,"9650 Sheridan Blvd  Adams, Westminster CO 80031-2507", ,303-428-6526,vheim@hylandhills.org,
Golf Galaxy,"10460 TOWN CENTER DR  HENDRICKS, WESTMINSTER CO 80021-6089", ,303-952-5571, ,
Golf Galaxy,"9440 Sheridan Blvd  , Westminster CO 80031-6305", ,7202250984, ,
Indian Tree Golf Course,"7555 Wadsworth Blvd  Jefferson, Arvada CO 80003-2762", ,303-403-2542,rudyc@apexprd.org,
The Ranch Country Club,"11887 Tejon St  Denver, Denver CO 80234-2408", ,303-466-2111,edoldham@theranchcc.com,
Legacy Ridge Golf Club,"10801 Legacy Ridge Pkwy  Adams, Westminster CO 80031-6800", ,303-438-8997,jcarlton@CityofWestminster.us,
Lake Arbor Golf Course,"8600 Wadsworth Blvd  Jefferson, Arvada CO 80003-0906", ,720-898-7360,lkauffman@arvada.org,
Foothills Golf Course,"3901 S Carr St  Denver, Denver CO 80235-1807", ,303-409-2410,lynm@fhprd.org,
Raccoon Creek Golf Club,"7301 W Bowles Ave  Arapaho, Littleton CO 80123-3028", ,303-973-4653,ptait@raccooncreek.com,
Thorncreek Golf Course,"13555 Washington St  Adams, Thornton CO 80241-1001", ,303-450-7055,Chris.Swinhart@cityofthornton.net,
Black Bear Golf Club,"11400 Canterberry Pkwy  Douglas, Parker CO 80138-3078", ,303-840-3100,ktcarricato@gmail.com,
Highlands Ranch Golf Club,"9000 Creekside Way  Douglas, Hghlnds Ranch CO 80129-1500", ,303-471-0000,andy.benson@du.edu,
Heritage Todd Creek Golf Club,"8455 Heritage Dr  Denver, Thornton CO 80602-5247", ,303-655-1779,dhughes@toddcreekgolfclub.com,
Dicks Sporting Goods,"8501 W Bowles Ave  Maricopa, Littleton CO 80123-9502", ,7209810618, ,
Golftec Lakewood,"12105 W Alameda Pkwy  , Lakewood CO 80228-2832", ,3032783589,cbutler@golftec.com,
The Homestead,"11500 West Hampden Avenue  Jefferson, Lakewood CO 80227-4238", ,720-963-5181, ,
Fox Hollow At Lakewood G Crse,"13410 West Morrison Road  Jefferson, Lakewood CO 80228-5500", ,303-986-7888,PauBau@lakewood.org,
Applewood Golf Course,"14001 W 32nd Ave  Jefferson, Golden CO 80401-1514", ,303-279-3003, ,
Dicks Sporting Goods,"14500 W Colfax Ave  , Lakewood CO 80401-3203", ,7242733400, ,
Colorado Golf Club,"8000 Preservation Trl  Douglas, Parker CO 80134-6397", ,303-840-5400,gcliff@coloradogolfclub.com,
Eagle Trace Golf Club,"1200 Club House Dr  Boulder, Broomfield CO 80020-1242", ,303-466-3322,eagletracegolf@aol.com,
Sanctuary,"7549 Daniels Park Rd  Douglas, Sedalia CO 80135-8718", ,303-224-2860,csigler@sanctuarygolfcourse.com,
The Ridge Course At Castle,"1414 W Castle Pines Pkwy  Douglas, Castle Pines CO 80108-8228", ,303-688-4301,mweingartner@troongolf.com,
Rolling Hills Country Club,"15707 W 26th Ave  Jefferson, Golden CO 80401-1377", ,303-279-7858,brian2282@aol.com,
Broadlands Golf Club,"4380 W 144th Ave  Boulder, Broomfield CO 80023-9514", ,303-466-8285,dmourino@thebroadlandsgc.com,
Walnut Creek Golf Preserve,"10555 Westmoor Dr  Adams, Westminster CO 80021-2595", ,303-469-2974,bcarlson@ci.westminster.co.us,
The Meadows Golf Club,"6937 S Simms St  Arapaho, Littleton CO 80127-3215", ,303-409-2250,suem@fhprd.org,
The Pinery Country Club,"6900 E Pinery Pkwy  Douglas, Parker CO 80134-6300", ,303-841-2060,mavery@thepinerycc.com,
Dicks Sporting Goods,"16521 Washington St  Maricopa, Thornton CO 80023-8971", ,0724273400, ,
Deer Creek Golf Club,"8135 Shaffer Pkwy  Jefferson, Littleton CO 80127-4100", ,3039781800, ,
Westwoods Golf Club,"6655 Quaker St  Jefferson, Arvada CO 80007-7529", ,720-898-7370,bquaratino@arvada.org,
The Club At Pradera,"5225 Raintree Dr  Douglas, Parker CO 80134-5200", ,303-607-5700,sjamison@Theclubatpradera.com,
Omni Interlocken Golf Club,"800 Eldorado Blvd  Broomfield, Broomfield CO 80021-8864", ,303-464-9000,nkperry@omnihotels.com,
Fossil Trace Golf Club,"3050 Illinois St  Jefferson, Golden CO 80401-6033", ,303-277-8750,jhajek@cityofgolden.net,
Red Rock Country Club,"16235 W Belleview  Ave  Jefferson, Morrison CO 80465-9628", ,303-697-8008,cschafer@redrockscountryclub.org,
Colorado National Golf Club,"2700 Vista Pkwy  Boulder, Erie CO 80516-7954", ,303-926-1723,jdumler@coloradongc.com,
Dicks Sporting Goods,"31 W Flatiron Crossing Dr  Maricopa, Broomfield CO 80021-8870", ,7208870900, ,
Spring Valley Golf Club,"42350 County Rd 17/21  Elbert, Elizabeth CO 80107-9202", ,303-646-4240,jcsvgc@yahoo.com,
The Golf Club At Ravenna,"11118 Caretaker Rd  Denver, Littleton CO 80125-9128", ,720-981-6000,gkahrhoff@ravennagolf.com,
Coal Creek Golf Course,"585 W Dillon Rd  Boulder, Louisville CO 80027-3222", ,303-666-7888,dbaril@louisvilleco.gov,
Coyote Creek Golf Course,"222 Clubhouse Dr  Weld, Fort Lupton CO 80621-2218", ,303-857-6152,ttarpley@fortlupton.org,
Arrowhead Golf Course,"10850 Sundown Trl  Arapaho, Littleton CO 80125-9077", ,303-973-9614,abustamante@arcisgolf.com,
Red Hawk Ridge Golf Club,"2156 Red Hawk Ridge Drive  Douglas, Castle Rock CO 80109-3524", ,303-663-7150,BPersichetti@crgov.com,
Indian Peaks Golf Course,"2300 Indian Peaks Trl  Boulder, Lafayette CO 80026-9375", ,303-666-4706,SteveS@cityoflafayette.com,
Castle Rock Country Club,"W6285 Welch Prairie Road  Juneau, New Lisbon WI 53950-9128", ,608-847-4658,"gary.crgc@frontier.com, logan.crgc@frontier.com",
Plum Creek Golf Club,"331 Players Club Dr  Douglas, Castle Rock CO 80104-2700", ,303-660-2200,bo@GolfPlumCreek.com,
Saddleback Golf Club,"8631 Fronteir St  Weld, Firestone CO 80504-5448", ,303-833-5000, ,
Bella Rosa Golf Course,"5830 Bella Rosa Pkwy  , Frederick CO 80504-9419", ,303-678-2940,bellarosarick@gmail.com,
Flatirons Golf Club,"5706 Arapahoe Ave  Boulder, Boulder CO 80303-1360", ,303-442-7851,stevenst@bouldercolorado.gov,
Evergreen Golf Course,"29614 Upper Bear Creek Rd  Jefferson, Evergreen CO 80439-7703", ,720-865-3430,susan.helmerich@denvergov.org,
The Wedge At Hiwan,"30671 Clubhouse Ln  Jefferson, Evergreen CO 80439-8971", ,303-674-3369,golfshop@hiwan.com,
Golftec,"2767 Iris Ave  Boulder, Boulder CO 80304-2433", ,9704068336,sough@golftec.com,
Fox Hill Golf Course,"1400 State Highway 119  Boulder, Longmont CO 80504-3702", ,303-651-7600,mpmiller@thefoxhillclub.com,
Dicks Sporting Goods,"210 Ken Pratt Blvd  Maricopa, Longmont CO 80501-8654", ,3036825740, ,
Haystack Mountain Golf Course,"5877 Niwot Rd  Boulder, Longmont CO 80503-8828", ,303-530-1400,mike@golfhaystack.com,
The Golf Club At Bear Dance,"6630 Bear Dance Rd  Douglas, Larkspur CO 80118-8765", ,303-681-4653,mark@beardancegolf.com,
Lake Valley Golf Club,"4400 Lake Valley Dr  Boulder, Longmont CO 80503-8313", ,303-444-2114,cameron@lakevalley.com,
Sunset Golf Course,"1900 Longs Peak Ave  Boulder, Longmont CO 80501-4790", ,303-776-3122,cpnscotty@aol.com,
Perry Park Country Club,"7047 Perry Park Blvd Ste A  Douglas, Larkspur CO 80118-9003", ,303-681-3186,berickson@perryparkcc.com,
Ute Creek Golf Club,"2000 Ute Creek Dr  Boulder, Longmont CO 80504-3703", ,303-774-4341,rockiesgolfcorp@gmail.com,
Twin Peaks Golf Course,"1200 Cornell Dr  Boulder, Longmont CO 80503-2154", ,303-651-8401,kmarttp@gmail.com,
Mad Russian Golf Course,"2100 Country Club Pkwy  Weld, Milliken CO 80543-9621", ,970-587-5157,heidi@madrussiangolf.com,
Kings Deer Golf Club,"19255 Royal Troon Dr  El Paso, Monument CO 80132-2889", ,719-559-4500,nate@kingsdeergolfclub.com,
Country Club At Woodmoor,"18945 Pebble Beach Way  El Paso, Monument CO 80132-8971", ,719-481-2272,nick@ccwoodmoor.com,
Highland Hills Golf Course,"2200 Clubhouse Dr  Weld, Greeley CO 80634-3655", ,970-330-7327,<highlandhills@q.com>,
Greeley Country Club,"4500 W 10th St  Weld, Greeley CO 80634-2013", ,970-353-2431,gccproshop@comcast.net,
Dicks Sporting Goods,"5975 Sky Pond Dr  Maricopa, Loveland CO 80538", ,0724273400, ,
Boomerang Links,"7309 W 4th St  Weld, Greeley CO 80634-9763", ,970-351-8934, ,
Gleneagle Golf Club,"345 Mission Hill Way  El Paso, Colorado Springs CO 80921-3237", ,719-488-0900,gabe.moeller@gleneaglegolfclub.com,
Mariana Butte Golf Course,"701 Clubhouse Dr  Larimer, Loveland CO 80537-9195",marianabutte.com,970-667-8308,howew@ci.loveland.co.us,
Cattail Creek Golf Course,"2116 W 29th St  Larimer, Loveland CO 80538-2475", ,970-663-5310,darjay90@comcast.net,
Flying Horse Country Club,"1880 Weiskopf Point  El Paso, Colorado Springs CO 80921-5400", ,719-487-2620,jodell@flyinghorseclub.com,
The Olde Course At Loveland,"2115 W 29th St  Larimer, Loveland CO 80538-2404", ,970-667-5256,jim.dargis@cityofloveland.org,
Pelican Lakes Golf Course,"1625 Pelican Lakes Pt  Weld, Windsor CO 80550-6236", ,970-674-0930,stacy@pelicanlakescc.com,
Highland Meadows Golf Course,"6300 Highland Meadows Parkway  Weld, Windsor CO 80550-7000", ,970-204-4653,drew@highlandmeadows.com,
Eisenhower Golf Course,"Bldg 3170  El Paso, Usaf Academy CO 80840-5000", ,719-333-2606,phil.trujillo@us.af.mil,
Shining Mountain Golf Club,"100 Shining Mountain Ln  Teller, Woodland Park CO 80863", ,719-687-7587,proshop.shiningmountain@gmail.com,
Ptarmigan Country Club,"5416 Vardon Way  Larimer, Fort Collins CO 80528-9114", ,970-226-6600,julvedal@ptarmigancc.com,
Pine Creek Golf Club,"9850 Divot Trl  El Paso, Colorado Spgs CO 80920-1400", ,719-594-9999,xhoskins@pinecreekgc.com,
Antler Creek Golf Course,"9650 Antler Creek Dr  El Paso, Peyton CO 80831-8494", ,719-494-1900,TYLER@ANTLERGOLF.COM,
Southridge Golf Club,"5750 S Lemay Ave  Larimer, Fort Collins CO 80525-9404", ,970-416-2828,drmccleave@pga.com,
Dicks Sporting Goods,"1710 Briargate Blvd  Maricopa, Colorado Spgs CO 80920-3449", ,2173524173, ,
Golftec Chapel Hills,"1741 Briargate Blvd  , Colorado Spgs CO 80920-3474",www.golftec.com,719-219-3095,cmiller@golftec.com,
Harmony Club,"4176 Club Drive  Larimer, Timnath CO 80547-2277", ,970-482-4653,eric@harmonyclub.info,
Estes Park Golf Club,"1480 Golf Course Rd  Larimer, Estes Park CO 80517-7403", ,970-586-8146,18hole@golfestes.com,
Eaton Country Club,"37661 Wcr 39  Weld, Eaton CO 80615-9013", ,970-454-2587,rdcgsem@gmail.com,
Eaton Country Club,"37661 Wcr 39  Weld, Eaton CO 80615-9013", ,9704542106, ,
Collindale Golf Club,"1441 E Horsetooth Rd  Larimer, Fort Collins CO 80525-2906", ,970-221-6651,dsmigelsky@fcgov.com,
Kissing Camels Golf Club,"4500 Kissing Camels Dr  El Paso, Colorado Spgs CO 80904-1063",jsmith@ggclub.com,719-329-4001,rparker@ggclub.com,
Colorado Springs Country Club,"3333 Templeton Gap Rd  El Paso, Colorado Spgs CO 80907-5737", ,719-473-1782,beau.smith@pga.com,
Springs Ranch Golf Course,"3525 Tutt Blvd  El Paso, Colorado Springs CO 80922-2504", ,719-573-4863,springsranchgolf@yahoo.com,
Dicks Sporting Goods,"3133 Cinema Pt  Maricopa, Colorado Spgs CO 80922-2820", ,7196383400, ,
Pole Creek Golf Course,"5827 County Road 51  Grand, Tabernash CO 80478-9990", ,970-887-9195,mary@polecreekgolf.com,
City Park Nine Golf Course,"411 S Bryan Ave  Larimer, Fort Collins CO 80521-2328", ,970-221-6650,dperry@fcgov.com,
Patty Jewett Golf Club,"900 E Espanola St  El Paso, Colorado Spgs CO 80907-7746", ,719-385-6934,timausec@yahoo.com,
Cherokee Ridge Golf Course,"1850 Tuskegee Pl  El Paso, Colorado Spgs CO 80915-1601", ,719-597-2637,laxsont@yahoo.com,
World Golf & Sandcreek G C,"6865 Galley Rd  El Paso, Colorado Springs CO 80915-3843", ,719-597-5489,Mike@WorldGolfSandCreek.com,
Mountain Vista Greens,"2808 Ne Frontage Rd  Larimer, Fort Collins CO 80524-9356", ,970-482-4847,odelloffduty@msn.com,
Fort Collins Country Club,"1920 Country Club Rd  Larimer, Fort Collins CO 80524-1910", ,970-482-9988,tristen@fcgolf.org,
Valley Hi Golf Course,"610 S Chelton Rd  El Paso, Colorado Spgs CO 80910-2310", ,719-385-6911,timausec@yahoo.com,
Keystone Golf Course,"1254 Soda Ridge Rd  Summit, Keystone CO 80435", ,970-496-4250,Ptobias@vailresorts.com,
Grand Elk Club,"1300 Ten Mile Dr  Grand, Granby CO 80446-8702", ,970-887-9122,aanderson@grandelk.com,
The River Course At Keystone,"1254 Soda Ridge Rd  Summit, Keystone CO 80435",www.golfkeystone.com,970-496-4444,PTobias@vailresorts.com,
Silver Spruce Golf Course,"401 Glasgow Ave Bldg 1054  El Paso, Peterson Afb CO 80914-1684", ,719-556-7414,edward.knowles.1@us.af.mil,
Fort Morgan Muni Golf Course,"17586 County Rd T 5  Morgan, Fort Morgan CO 80701-9215", ,970-867-5990,mpickering@cityoffortmorgan.com,
Grand Lake Golf Course,"1415 County Rd 48  Grand, Grand Lake CO 80447-0590", ,970-627-8008,LarryB@grandlake recreation.com,
Country Club Of Colorado,"125 Clubhouse Dr  El Paso, Colorado Spgs CO 80906-4416", ,719-538-4095,nerickson@cheyennemountain.com,
Breckenridge Golf Club,"200 Clubhouse Dr  Summit, Breckenridge CO 80424-8850", ,970-453-9104,errollm@townofbreckenridge.com,
Broadmoor Golf Club-distributi,"750 El Pomar Rd  El Paso, Colorado Spgs CO 80906-4224", ,719-634-7711,unilles@broadmoor.com,
Raven Golf Club At Three Peaks,"2929 Golden Eagle Rd  Summit, Silverthorne CO 80498-9996", ,970-262-3636,sledonne@ravenatthreepeaks.com,
Cheyenne Shadows Golf Club At,"7800 Titus Blvd  El Paso, Fort Carson CO 80913-5119", ,719-526-4122,jon.d.husby.naf@mail.mil,
The Course At Petteys Park,"2301 Mill Street  Morgan, Brush CO 80723-0301", ,970-842-5470,sstutzman@brushcolo.com,
Copper Creek Golf Club,"33171 Highway 91  Summit, Frisco CO 80443-9992", ,970-968-3333, ,
Vail Golf Club,"1775 Sunburst Dr  Eagle, Vail CO 81657", ,970-479-2260,aplain@vailrec.com,
The Golf Club At Fox Acres,"3350 Fox Acres Dr East  Larimer, Red Feather Lakes CO 80545-0010", ,970-881-2574,matt@golfclubatfoxacres.com,
Mount Massive Golf Club,"259 County Rd #5  Lake, Leadville CO 80461-3510", ,719-486-2176,info@mtmassivegolf.com,
Eagle-vail Golf Club,"431 Eagle Drive  Eagle, Avon CO 81620-5660", ,800-341-8051,ryanflamm@eaglevail.org,
Washington County Golf Course,"39469 Highway 63  Moffat, Akron CO 80720-9315", ,970-345-2309,washington011@live.com,
Beaver Creek Golf Club,"103 Offerson Rd  Eagle, Avon CO 81620-0915", ,970-754-5775,kthayer@vailresorts.com,
Country Club Of The Rockies,"676 Sawatch Dr  Eagle, Edwards CO 81632-8111", ,970-926-3021,tomapple@comcast.net,
Sonnenalp Golf Club,"1265 Berry Creek Rd  Eagle, Edwards CO 81632-8108", ,970-477-5370,proach@sonnenalp.com,
Valley Course At Cordillera,"101 Legends Dr  Eagle, Edwards CO 81632-6430", ,970-926-5950,dszot@TroonGolf.com,
Collegiate Peaks Golf Course,"28775 Fairway Dr  Chaffee, Buena Vista CO 81211-9734", ,719-395-8189,info@collegiatepeaksgolf.com,
Sumo Golf Course,"5201 Gary Player Dr  Fremont, Florence CO 81226-9786", ,7197844653, ,
Short Course At Cordillera,"100 Kensington Dr  Eagle, Edwards CO 81632", ,970-926-5550,dszot@TroonGolf.com,
Warren Air Force Base Golf,"Bldg 2110  Laramie, Ft Warren Afb WY 82005-2664", ,307-773-3556, ,
Desert Hawk Golf Club,"251 S Mc Culloch Blvd  Pueblo, Pueblo West CO 81007-2892", ,719-547-2280,zarembaent@yahoo.com,
Dicks Sporting Goods,"5945 N Elizabeth St  , Pueblo CO 81008", ,7242733400, ,
Cheyenne Country Club,"800 Stinner Rd  Laramie, Cheyenne WY 82001-7160", ,307-637-2230,ken@cheyennecountryclub.com,
Airport Golf Club,"4801 Central Ave  Laramie, Cheyenne WY 82009-4056", ,307-637-6418,mikelepore@msn.com,
Mountain Course At Cordillera,"650 Clubhouse Dr  Eagle, Edwards CO 81632-6422", ,970-926-5100,dszot@TroonGolf.com,
Walking Stick Golf Course,"4301 Walking Stick Blvd  Pueblo, Pueblo CO 81001-4903", ,719-553-1181,dwlewis65@comcast.net,
Pueblo Country Club,"3200 8th Ave  Pueblo, Pueblo CO 81008-1356", ,719-542-2941,bob@pueblocountryclub.com,
Summit Course At Cordillera,"190 Gore Trl  Eagle, Edwards CO 81632-6388", ,970-926-5300,dszot@cordillera-vail.com,
Red Sky Guest Clubhouse,"376 Red Sky Rd  Eagle, Wolcott CO 81655-0430", ,970-754-8400,Clai@vailresorts.com,
Red Sky Member Clubhouse,"1099 Red Sky Rd  Eagle, Wolcott CO 81655-0430", ,970-754-8377,jeffhanson@vailresorts.com,
Northeastern 18,"17408 Highway 14  Logan, Sterling CO 80751-8676", ,970-522-5523,greg@mrdsco.com,
Frost Creek,"1094 Frost Creek Dr  Eagle, Eagle CO 81631-9917", ,970-328-2326,bwelsh@frostcreek.com,
Eagle Ranch Golf Course,"0050 Lime Park Dr  Eagle, Eagle CO 81631-9917", ,970-328-2882,jboyer@eagleranchgolf.com,
Riverview Golf Course,"300 N Riverview Rd  Logan, Sterling CO 80751-8426", ,970-522-3035,valheim19@gmail.com,
Indian Hills Golf Course,"5294 County Road 39  Yuma, Yuma CO 80759-9075", ,970-848-8250,rdmcattle@yahoo.com,
Fox Run Golf Course,"489 Highway 230  Albany, Laramie WY 82070", ,307-745-4161,kthompson@laramiecountryclub.com,
Jacoby Park Golf Course,"16th And Gibbon Streets  Albany, Laramie WY 82070-5206", ,307-745-3111,joej@uwyo.edu,
Cattails Golf Course,"6615 N River Rd  Alamosa, Alamosa CO 81101-9620", ,719-589-9515,jonatencio2@gmail.com,
Monte Vista Country Club,"101 Country Club Dr  Rio Grande, Monte Vista CO 81144-1017",719 580 6090,719-852-4906,brittjyardman@yahoo.com,
Rio Grande Club & Resort,"285 Rio Grande Club Trl  Rio Grande, South Fork CO 81154-9774", ,719-873-1997,jack@rgcresort.com,
Walsenburg Golf Club,"1399 County Road 502  Huerfano, Walsenburg CO 81089-9520",cell - 719 251 1162,719-738-2730,walsgolf@gmail.com,
Hollydot Golf Shop,"55 North Pwky  Pueblo, Colorado City CO 81019-9990", ,719-676-3341,prim_ivan@yahoo.com,
Pagosa Springs Valley Golf,"1 Pines Club Pl  Archuleta, Pagosa Spgs CO 81147-9304", ,970-731-4755,jon@golfpagosa.com,
Salida Golf Club,"404 Grant St  Chaffee, Salida CO 81201-1586", ,719-539-1060,golfsalida@hotmail.com,
Taos Country Club,"54 Golf Course Dr  Taos, Rnch De Taos NM 87557-7914", ,505-758-1433,pro@taoscc.com,
Trinidad Golf Course,"1417 Nolan Dr  , Trinidad CO 81082-3625", ,719-846-4015,jbeginsloan@gmail.com,
Angel Fire Country Club,"100 Country Club Dr  Colfax, Angel Fire NM 87710-9998", ,505-377-3055,rhoffler@angelfireresort.com,
Elmwood Golf Course,"3900 Thatcher Ave  Pueblo, Pueblo CO 81005-1151", ,719-561-4946,underpar7@comcast.net,
Raton Country Club,"510 Country Club Rd  Colfax, Raton NM 87740-4533", ,575-445-8113,nmswanee@yahoo.com,
Dos Rios Country Club,"501 Camino Del Rio  Gunnison, Gunnison CO 81230", ,970-641-1482,apryor@dosriosgolfclub.org,
The Club At Crested Butte,"385 Country Club Dr  Gunnison, Crested Butte CO 81224-9626", ,970-349-8601, ,
The Telluride Golf Club,"620 Mountain Village Blvd # 2d  San Miguel, Telluride CO 81435-9527", ,970-728-2606,<dabraham@tellurideskiresort.com>,
The Links At Cobble Creek,"699 Cobble Dr  Montrose, Montrose CO 81403-7813", ,970-240-9542,gerard@cobblecreek.com,
Bridges Golf & Country Club,"2500 Bridges Dr  Delta, Montrose CO 81401-7338", ,970-252-8899,todd@montrosebridges.com,
Black Canyon Golf Course,"1350 Birch St  , Montrose CO 81401-5604", ,9702494653,tyoung@ci.montrose.co.us,
Northern New Mexico College,"921 N Paseo De Onate  Rio Arriba, Espanola NM 87532-2649", ,5057472100, ,
Los Alamos County Golf Course,"4250 Diamond Dr  Los Alamos, Los Alamos NM 87544-1504", ,505-662-8139,donald.torres@lacnm.us,
Hugoton Municipal Golf Course,"631 S Main St  Stevens, Hugoton KS 67951-2419", ,620-544-4615,TADDB@PLD.COM,
Spreading Antlers Golf Course,"28157 Us Highway 287  Prowers, Lamar CO 81052-9708", ,719-336-5274,terryturner61@gmail.com,
Sunset Hills Golf Club,"5000 Sunset  Texas, Guymon OK 73942-4708", ,580-338-7404,"golfdirector@guymonok.org,",
Bentwood Muni Golf Course,"1370 E Frazier Park Rd  Grant, Ulysses KS 67880-8220", ,620-356-3097,rocksannsifuentes@gmail.com,
Twisted Elms Golf Club,"2979 Highway 54  Dallam, Dalhart TX 79022-8001", ,806-224-5597,"corybeckner@yahoo.com , ceballard250@netscape.net",
